OrderID,Product Name,,Category,Price,Quantity,OrderDate
1808,SanDisk Cruzer 64 GB USB Flash Drive,,Technology,254.24,7,2012-12-06
1809,Mediabridge Sport Armband iPhone 5s,,Technology,69.93,7,2014-08-19
1810,DAX Cubicle Frames - 8x10,,Furniture,16.16,7,2014-08-19
1811,Xerox 1929,,Office Supplies,54.82,3,2012-09-18
1812,Bevis 44 x 96 Conference Tables,,Furniture,1441.3,7,2013-10-25
1813,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",,Furniture,77.6,5,2013-10-25
1814,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",,Furniture,4.66,2,2011-09-29
1815,KI Conference Tables,,Furniture,170.14,3,2011-09-29
1816,Avery 501,,Office Supplies,7.38,2,2014-09-04
1817,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",,Office Supplies,9.26,2,2014-09-04
1818,Avery 513,,Office Supplies,9.96,2,2011-12-21
1819,Harmony Air Purifier,,Office Supplies,75.6,2,2011-12-21
1820,"Electrix Incandescent Magnifying Lamp, Black",,Furniture,29.32,2,2014-03-24
1821,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,,Office Supplies,92.06,6,2014-11-03
1822,Advantus Push Pins,,Office Supplies,6.98,4,2014-07-18
1823,"Global Stack Chair with Arms, Black",,Furniture,62.96,3,2014-07-18
1824,Xerox 206,,Office Supplies,5.18,1,2014-07-18
1825,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",,Office Supplies,31.32,10,2014-07-18
1826,3M Hangers With Command Adhesive,,Furniture,11.84,4,2011-11-04
1827,"Seth Thomas 14"" Day/Date Wall Clock",,Furniture,22.78,1,2013-12-19
1828,Samsung Galaxy S4 Mini,,Technology,1127.98,3,2013-12-19
1829,Xerox 1931,,Office Supplies,38.88,6,2013-12-19
1830,Apple iPhone 5,,Technology,779.8,2,2013-12-19
1831,Polycom VVX 310 VoIP phone,,Technology,1439.92,8,2013-12-19
1832,Bevis Boat-Shaped Conference Table,,Furniture,262.11,1,2013-12-19
1833,Harbour Creations Steel Folding Chair,,Furniture,207,3,2013-12-19
1834,Bady BDG101FRU Card Printer,,Technology,1439.98,3,2013-09-25
1835,Xerox 1998,,Office Supplies,36.29,7,2013-09-25
1836,Newell 341,,Office Supplies,21.4,5,2013-06-12
1837,Kensington 7 Outlet MasterPiece Power Center,,Office Supplies,1245.86,7,2013-06-12
1838,Self-Adhesive Address Labels for Typewriters by Universal,,Office Supplies,17.54,3,2013-06-12
1839,9-3/4 Diameter Round Wall Clock,,Furniture,44.13,4,2012-06-09
1840,Honeywell Quietcare HEPA Air Cleaner,,Office Supplies,62.92,1,2012-06-09
1841,Xerox 1916,,Office Supplies,78.3,2,2013-01-22
1842,Hon Olson Stacker Stools,,Furniture,140.81,1,2011-05-28
1843,Round Specialty Laser Printer Labels,,Office Supplies,40.1,4,2011-05-28
1844,"Dana Fluorescent Magnifying Lamp, White, 36""",,Furniture,40.78,2,2012-11-05
1845,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,,Technology,90.57,3,2013-05-06
1846,Xerox 195,,Office Supplies,40.08,6,2014-11-04
1847,Flat Face Poster Frame,,Furniture,37.68,2,2012-11-14
1848,DMI Arturo Collection Mission-style Design Wood Chair,,Furniture,362.35,3,2012-11-14
1849,Avery Non-Stick Binders,,Office Supplies,7.18,2,2012-11-14
1850,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",,Office Supplies,34.76,1,2013-09-27
1851,Imation Bio 8GB USB Flash Drive Imation Corp,,Technology,831.2,5,2011-01-21
1852,Xerox 1981,,Office Supplies,26.4,5,2011-01-21
1853,"White Envelopes, White Envelopes with Clear Poly Window",,Office Supplies,106.75,7,2014-01-01
1854,Tops White Computer Printout Paper,,Office Supplies,97.82,2,2014-03-29
1855,Eldon Portable Mobile Manager,,Office Supplies,141.4,5,2014-03-29
1856,Staples in misc. colors,,Office Supplies,14.52,3,2014-03-29
1857,Fellowes Bankers Box Stor/Drawer Steel Plus,,Office Supplies,127.92,5,2014-03-29
1858,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",,Office Supplies,34.24,4,2014-03-29
1859,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",,Office Supplies,137.62,2,2014-03-29
1860,Classic Ivory Antique Telephone ZL1810,,Technology,100.49,1,2014-03-29
1861,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",,Furniture,257.57,2,2013-01-22
1862,Nokia Lumia 521 (T-Mobile),,Technology,119.96,4,2013-01-22
1863,"Personal Filing Tote with Lid, Black/Gray",,Office Supplies,49.63,4,2013-12-31
1864,Hon 5100 Series Wood Tables,,Furniture,727.45,5,2013-12-31
1865,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",,Furniture,24.96,3,2014-08-13
1866,Jabra SPEAK 410 Multidevice Speakerphone,,Technology,370.78,3,2014-08-13
1867,"Howard Miller 12"" Round Wall Clock",,Furniture,196.45,5,2012-09-10
1868,Xerox 211,,Office Supplies,31.1,6,2011-11-08
1869,Tennsco Industrial Shelving,,Office Supplies,78.26,2,2012-09-24
1870,Xerox 1931,,Office Supplies,6.48,1,2012-09-24
1871,Newell 334,,Office Supplies,99.2,5,2013-04-13
1872,Global Troy Executive Leather Low-Back Tilter,,Furniture,801.57,2,2013-04-13
1873,"Hon 30"" x 60"" Table with Locking Drawer",,Furniture,272.85,1,2013-12-05
1874,Safco Drafting Table,,Furniture,70.98,1,2011-11-11
1875,Easy-staple paper,,Office Supplies,16.22,2,2011-11-11
1876,O'Sullivan Living Dimensions 5-Shelf Bookcases,,Furniture,176.78,1,2012-04-02
1877,Panasonic KX-TG9471B,,Technology,470.38,3,2012-12-12
1878,"Global High-Back Leather Tilter, Burgundy",,Furniture,393.57,4,2012-12-12
1879,Adtran 1202752G1,,Technology,302.38,3,2012-12-12
1880,Canvas Sectional Post Binders,,Office Supplies,68.74,9,2014-10-03
1881,Staple envelope,,Office Supplies,29.34,3,2014-10-03
1882,"Global Value Mid-Back Manager's Chair, Gray",,Furniture,383.61,7,2014-10-03
1883,"Fellowes Strictly Business Drawer File, Letter/Legal Size",,Office Supplies,563.4,4,2014-10-03
1884,White Computer Printout Paper by Universal,,Office Supplies,217.06,7,2014-09-30
1885,Avery 510,,Office Supplies,6,2,2014-09-30
1886,Ultra Door Pull Handle,,Furniture,31.56,3,2014-09-30
1887,Staples,,Office Supplies,7.1,2,2014-09-30
1888,GBC DocuBind P100 Manual Binding Machine,,Office Supplies,398.35,8,2014-09-30
1889,Fellowes Superior 10 Outlet Split Surge Protector,,Office Supplies,121.79,4,2012-03-22
1890,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",,Furniture,409.59,3,2012-03-22
1891,Xerox 1972,,Office Supplies,10.56,2,2012-03-22
1892,Avery Hi-Liter Fluorescent Desk Style Markers,,Office Supplies,3.38,1,2012-03-22
1893,Staple envelope,,Office Supplies,7.82,1,2014-05-13
1894,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",,Office Supplies,24.78,1,2014-05-13
1895,Newell 309,,Office Supplies,34.65,3,2014-05-13
1896,Ibico Hi-Tech Manual Binding System,,Office Supplies,487.98,2,2014-05-13
1897,GBC DocuBind TL300 Electric Binding System,,Office Supplies,1793.98,2,2012-07-18
1898,Jiffy Padded Mailers with Self-Seal Closure,,Office Supplies,29.81,2,2014-11-28
1899,GBC DocuBind 200 Manual Binding Machine,,Office Supplies,505.18,4,2012-03-27
1900,Balt Solid Wood Rectangular Table,,Furniture,174.06,3,2012-11-17
1901,Fellowes Bankers Box Stor/Drawer Steel Plus,,Office Supplies,191.88,6,2012-11-17
1902,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",,Technology,14.78,2,2012-11-17
1903,Xerox 218,,Office Supplies,5.18,1,2012-11-17
1904,Global Comet Stacking Armless Chair,,Furniture,478.48,2,2012-11-17
1905,Memorex Froggy Flash Drive 8 GB,,Technology,28.4,2,2012-11-17
1906,SAFCO Boltless Steel Shelving,,Office Supplies,909.12,8,2012-11-17
1907,Pressboard Hanging Data Binders for Unburst Sheets,,Office Supplies,2.95,2,2014-09-04
1908,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",,Office Supplies,27.02,6,2013-11-08
1909,Hand-Finished Solid Wood Document Frame,,Furniture,136.92,4,2013-06-15
1910,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",,Furniture,18.96,2,2013-09-19
1911,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,,Technology,99.39,3,2013-09-19
1912,Xerox 1891,,Office Supplies,273.9,7,2013-09-19
1913,Hewlett-Packard Deskjet 5550 Printer,,Technology,597.13,3,2013-03-14
1914,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,,Technology,149.95,5,2013-03-14
1915,Avery 474,,Office Supplies,4.61,2,2011-10-16
1916,Staples in misc. colors,,Office Supplies,15.53,3,2011-10-16
1917,Avery 499,,Office Supplies,11.95,3,2014-09-10
1918,American Pencil,,Office Supplies,11.65,5,2011-11-01
1919,Panasonic KX T7736-B Digital phone,,Technology,299.9,2,2011-11-01
1920,GBC DocuBind TL200 Manual Binding Machine,,Office Supplies,895.92,5,2014-01-13
1921,Global Commerce Series Low-Back Swivel/Tilt Chairs,,Furniture,462.56,2,2012-11-20
1922,Staple magnet,,Office Supplies,15.01,2,2014-11-07
1923,Cisco SPA 502G IP Phone,,Technology,863.64,9,2014-11-07
1924,Newell 345,,Office Supplies,47.62,3,2014-11-07
1925,Xerox 1960,,Office Supplies,92.94,3,2014-11-07
1926,Logitech Wireless Headset h800,,Technology,199.98,2,2014-11-07
1927,Avaya 4621SW VoIP phone,,Technology,177.48,3,2013-12-03
1928,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",,Office Supplies,88.77,2,2013-12-03
1929,Xerox 214,,Office Supplies,6.48,1,2013-12-03
1930,Safco Commercial Shelving,,Office Supplies,46.51,1,2013-12-03
1931,Mitel MiVoice 5330e IP Phone,,Technology,659.98,3,2013-12-18
1932,Motorola Moto X,,Technology,271.99,1,2014-06-04
1933,O'Sullivan 2-Shelf Heavy-Duty Bookcases,,Furniture,145.74,3,2013-07-05
1934,Longer-Life Soft White Bulbs,,Furniture,15.4,5,2013-07-05
1935,Tops White Computer Printout Paper,,Office Supplies,244.55,5,2013-07-05
1936,Enermax Briskie RF Wireless Keyboard and Mouse Combo,,Technology,166.16,8,2014-10-13
1937,Ultra Door Push Plate,,Furniture,14.73,3,2014-10-13
1938,GBC Twin Loop Wire Binding Elements,,Office Supplies,19.97,2,2013-08-07
1939,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",,Office Supplies,33.49,7,2011-08-25
1940,Wilson Jones Active Use Binders,,Office Supplies,8.74,4,2011-08-25
1941,SAFCO Arco Folding Chair,,Furniture,662.88,3,2011-08-25
1942,Avery 505,,Office Supplies,47.36,4,2011-08-25
1943,Advantus Rolling Storage Box,,Office Supplies,27.44,2,2013-03-13
1944,Wilson Jones Easy Flow II Sheet Lifters,,Office Supplies,3.24,9,2013-03-13
1945,Logitech Trackman Marble Mouse,,Technology,95.97,4,2013-03-13
1946,Xerox 206,,Office Supplies,10.37,2,2013-03-13
1947,Newell 324,,Office Supplies,23.1,2,2014-02-10
1948,DAX Cubicle Frames - 8x10,,Furniture,11.54,2,2011-11-11
1949,Bush Advantage Collection Racetrack Conference Table,,Furniture,254.53,1,2011-11-11
1950,Fellowes Basic Home/Office Series Surge Protectors,,Office Supplies,12.98,1,2011-11-11
1951,"ACCOHIDE 3-Ring Binder, Blue, 1""",,Office Supplies,26.43,8,2014-08-21
1952,Cisco SPA508G,,Technology,197.97,3,2014-08-21
1953,Avery 518,,Office Supplies,18.9,6,2014-08-21
1954,Global Commerce Series High-Back Swivel/Tilt Chairs,,Furniture,1282.41,5,2011-07-20
1955,BIC Brite Liner Grip Highlighters,,Office Supplies,4.92,3,2011-07-20
1956,WD My Passport Ultra 2TB Portable External Hard Drive,,Technology,238,2,2011-07-20
1957,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,,Technology,167.97,3,2011-07-20
1958,Xerox 1962,,Office Supplies,17.12,4,2014-04-25
1959,3M Organizer Strips,,Office Supplies,16.2,3,2014-09-16
1960,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",,Office Supplies,33.99,3,2014-09-16
1961,Logitech G105 Gaming Keyboard,,Technology,296.85,5,2014-09-16
1962,Imation Clip USB flash drive - 8 GB,,Technology,112.8,6,2011-12-10
1963,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,,Office Supplies,13.71,3,2011-12-10
1964,Xerox 1970,,Office Supplies,24.9,5,2011-12-10
1965,Fellowes Stor/Drawer Steel Plus Storage Drawers,,Office Supplies,286.29,3,2011-12-13
1966,Acco 6 Outlet Guardian Standard Surge Suppressor,,Office Supplies,24.18,2,2011-12-13
1967,Jabra SPEAK 410,,Technology,281.97,3,2014-09-08
1968,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",,Office Supplies,69.5,5,2012-12-30
1969,Xerox 1913,,Office Supplies,166.44,3,2012-12-30
1970,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,,Technology,291.96,4,2012-12-30
1971,Blackstonian Pencils,,Office Supplies,6.41,3,2012-12-30
1972,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,,Technology,408.74,7,2012-12-30
1973,Avery Heavy-Duty EZD View Binder with Locking Rings,,Office Supplies,5.1,4,2013-03-11
1974,Assorted Color Push Pins,,Office Supplies,2.9,2,2013-03-11
1975,Belkin Standard 104 key USB Keyboard,,Technology,35.02,3,2011-04-06
1976,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",,Office Supplies,275.97,3,2011-04-06
1977,Avaya IP Phone 1140E VoIP phone,,Technology,1394.95,5,2011-04-06
1978,"Global Wood Trimmed Manager's Task Chair, Khaki",,Furniture,545.88,6,2011-04-06
1979,Newell 321,,Office Supplies,5.25,2,2014-02-24
1980,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,,Furniture,933.54,4,2014-02-24
1981,"Fellowes Personal Hanging Folder Files, Navy",,Office Supplies,42.98,4,2013-11-15
1982,3-ring staple pack,,Office Supplies,3.76,2,2012-12-14
1983,Jabra Supreme Plus Driver Edition Headset,,Technology,479.96,4,2014-09-25
1984,Belkin F9G930V10-GRY 9 Outlet Surge,,Office Supplies,320.88,6,2014-09-25
1985,Staple-based wall hangings,,Furniture,23.88,3,2013-02-04
1986,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",,Office Supplies,26.76,4,2012-09-03
1987,Hewlett Packard LaserJet 3310 Copier,,Technology,1439.98,4,2012-12-25
1988,Binder Posts,,Office Supplies,17.22,3,2012-12-25
1989,Bevis Round Conference Table Top & Single Column Base,,Furniture,1024.38,7,2012-12-25
1990,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",,Office Supplies,26.22,3,2014-05-21
1991,Xerox 1978,,Office Supplies,17.34,3,2014-05-21
1992,"ACCOHIDE 3-Ring Binder, Blue, 1""",,Office Supplies,4.96,4,2014-05-21
1993,Alphabetical Labels for Top Tab Filing,,Office Supplies,71.04,6,2014-12-26
1994,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",,Office Supplies,5.34,2,2014-12-26
1995,Plymouth Boxed Rubber Bands by Plymouth,,Office Supplies,11.3,3,2012-12-14
1996,3.6 Cubic Foot Counter Height Office Refrigerator,,Office Supplies,294.62,5,2014-12-29
1997,Advantus Panel Wall Acrylic Frame,,Furniture,8.75,4,2013-03-15
1998,Avery 480,,Office Supplies,15,4,2014-09-20
1999,Aastra 57i VoIP phone,,Technology,161.61,1,2014-09-20
2000,AT&T CL82213,,Technology,144.95,5,2014-09-20
2001,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,,Technology,199.95,5,2014-09-20
2002,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",,Office Supplies,41.86,7,2014-06-04
2003,Fellowes Bankers Box Stor/Drawer Steel Plus,,Office Supplies,95.94,3,2014-06-04
2004,"Global Value Mid-Back Manager's Chair, Gray",,Furniture,304.45,5,2014-06-04
2005,Flexible Leather- Look Classic Collection Ring Binder,,Office Supplies,11.36,3,2011-10-25
2006,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",,Office Supplies,29.68,7,2013-08-17
2007,Sabrent 4-Port USB 2.0 Hub,,Technology,47.53,7,2013-11-05
2008,"O'Sullivan Elevations Bookcase, Cherry Finish",,Furniture,183.37,2,2011-03-30
2009,Newell 310,,Office Supplies,4.22,3,2012-04-18
2010,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",,Office Supplies,333.06,2,2011-12-22
2011,"Southworth 100% Résumé Paper, 24lb.",,Office Supplies,24.9,4,2014-11-22
2012,Logitech Wireless Performance Mouse MX for PC and Mac,,Technology,159.98,2,2014-11-22
2013,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,,Office Supplies,46.34,3,2013-06-28
2014,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,,Furniture,350.98,1,2014-12-29
2015,Southworth Parchment Paper & Envelopes,,Office Supplies,13.08,2,2011-03-18
2016,Tennsco Double-Tier Lockers,,Office Supplies,900.08,4,2014-07-04
2017,GBC Imprintable Covers,,Office Supplies,17.57,2,2013-12-04
2018,Self-Adhesive Address Labels for Typewriters by Universal,,Office Supplies,14.62,2,2012-09-19
2019,Acme Elite Stainless Steel Scissors,,Office Supplies,33.36,4,2013-12-12
2020,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",,Office Supplies,40.14,6,2014-12-14
2021,"Hot File 7-Pocket, Floor Stand",,Office Supplies,1606.23,9,2013-12-17
2022,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",,Office Supplies,17.04,3,2014-08-19
2023,JM Magazine Binder,,Office Supplies,49.53,3,2014-08-19
2024,"Lifetime Advantage Folding Chairs, 4/Carton",,Furniture,872.32,4,2014-08-19
2025,GBC Recycled Regency Composition Covers,,Office Supplies,239.12,5,2014-11-13
2026,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",,Furniture,141.96,2,2014-11-13
2027,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",,Office Supplies,33.02,2,2011-10-11
2028,Premium Transparent Presentation Covers by GBC,,Office Supplies,67.14,4,2014-09-15
2029,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",,Office Supplies,14.73,3,2012-10-05
2030,"Tennsco Lockers, Sand",,Office Supplies,104.9,5,2012-10-05
2031,Aluminum Screw Posts,,Office Supplies,61.04,4,2014-09-12
2032,Loose Memo Sheets,,Office Supplies,10.95,3,2014-09-12
2033,Things To Do Today Pad,,Office Supplies,9.39,2,2014-09-12
2034,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",,Office Supplies,9.33,1,2014-09-12
2035,ACCOHIDE Binder by Acco,,Office Supplies,8.26,2,2014-09-12
2036,"Global Leather Task Chair, Black",,Furniture,269.97,3,2012-12-12
2037,"Wirebound Service Call Books, 5 1/2"" x 4""",,Office Supplies,29.04,3,2012-12-12
2038,Avery 500,,Office Supplies,14.62,2,2013-10-30
2039,Xerox 1922,,Office Supplies,11.95,3,2013-11-25
2040,Peel & Stick Add-On Corner Pockets,,Office Supplies,4.54,7,2012-11-20
2041,Aluminum Screw Posts,,Office Supplies,9.16,2,2012-11-20
2042,Flat Face Poster Frame,,Furniture,75.36,5,2012-11-20
2043,GBC Personal VeloBind Strips,,Office Supplies,57.5,6,2012-05-12
2044,BIC Liqua Brite Liner,,Office Supplies,38.86,7,2014-12-03
2045,Xerox 203,,Office Supplies,15.55,3,2014-12-03
2046,Kensington 4 Outlet MasterPiece Compact Power Control Center,,Office Supplies,162.64,2,2014-12-03
2047,Bose SoundLink Bluetooth Speaker,,Technology,597,3,2013-07-18
2048,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",,Office Supplies,55.48,1,2013-07-18
2049,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",,Furniture,289.8,7,2013-07-18
2050,Acco Suede Grain Vinyl Round Ring Binder,,Office Supplies,2.5,3,2013-07-18
2051,3M Organizer Strips,,Office Supplies,6.48,4,2013-07-18
2052,Novimex Fabric Task Chair,,Furniture,341.49,8,2013-07-18
2053,Newell 333,,Office Supplies,11.12,5,2013-07-18
2054,"Master Big Foot Doorstop, Beige",,Furniture,25.34,6,2013-09-25
2055,DAX Cubicle Frames - 8x10,,Furniture,17.31,3,2013-09-25
2056,Microsoft Wireless Mobile Mouse 4000,,Technology,199.95,5,2011-07-08
2057,Hon GuestStacker Chair,,Furniture,1586.69,7,2011-07-08
2058,Logitech Gaming G510s - Keyboard,,Technology,84.99,1,2012-03-13
2059,Bevis 44 x 96 Conference Tables,,Furniture,411.8,2,2012-03-13
2060,Staples,,Office Supplies,11.34,3,2012-04-22
2061,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",,Office Supplies,80.3,5,2012-04-22
2062,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",,Office Supplies,15.97,2,2011-10-21
2063,Xerox 1952,,Office Supplies,64.74,13,2014-12-01
2064,"Fellowes Twister Kit, Gray/Clear, 3/pkg",,Office Supplies,19.3,3,2013-11-05
2065,Tennsco Regal Shelving Units,,Office Supplies,405.64,4,2013-11-05
2066,Novimex Fabric Task Chair,,Furniture,146.35,3,2013-11-05
2067,Maxell LTO Ultrium - 800 GB,,Technology,251.91,9,2013-11-05
2068,Newell 325,,Office Supplies,12.39,3,2013-11-05
2069,Plantronics Audio 478 Stereo USB Headset,,Technology,199.96,4,2013-11-05
